schema,role,commit,strategy,strategy_sha256,opponent_family,seed_set,seed,scenario_id,police_start,thief_start,config,grid,quota,horizon,outcome,captured,steps,barriers_placed,own_score,opponent_score
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,14856065457030039218,1c2002c3cc029cacda6fd0808696527190275a529bf6a5bd8b1e7aa6508c0efb,"0,1","2,0",grid9,9,14,35,CAPTURE,1,4,3,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,15452741310026791750,1c4644b7bf5a451e833cc212d977eaee34de5bd8851efcd24419b4390410297b,"8,3","5,6",grid9,9,14,35,SURVIVAL,0,35,13,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15452741310026791750,1c4fdd9410ff91ea2d4c41897e05a3d8eb916e5ae83f63730f4b57302080bc71,"6,3","1,0",grid7,7,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,13911859661069420827,1c8038ab68d92cce702709f440e874735655530c14b38b320f2e8cdd4abbedc0,"6,2","2,6",grid7,7,14,35,SURVIVAL,0,35,2,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,6548706108780859560,1c835ac999086df7c3971f03ec492aa18636752f1906bc51d318cee5b6b0567d,"0,5","1,5",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,5247097859095182945,1c8acd91c465573b1c99d6801b0b7dbd0552bf0441fcffad3e78a6d676abe20b,"6,3","0,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,15890340081742839043,1c977b9550aa063f262e10f54af4c62a6f937b3cff8a6b975d50652686c84985,"6,0","6,4",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15683304635096165462,1ca18e2db34cbca8e549fa0e00ec6d395a72ecbb201f3eae6a833f0c84cabe60,"2,7","4,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,2237896390146543214,1caf03007212c11812f8efb67a24cf001a97e6a42db7f40f6d8a46ffa49ba977,"8,6","8,8",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,1111695869247148952,1cb1a715c9b5a454055cd027680e698725b5e1bf351b7f46b887fb129aa143bb,"2,3","4,1",grid7,7,14,35,CAPTURE,1,5,4,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,15602693097989704502,1ccf3ea26bb836fb821333b9a30c0e82af231637c126a88b9dd131cd41ff2379,"6,1","0,5",grid7,7,14,35,SURVIVAL,0,35,7,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,15602693097989704502,1d076b9377701b0df122eb5a854580638b85349b9afafb15fc1ecda25297a56b,"6,1","0,5",grid7-quota22,7,22,35,SURVIVAL,0,35,2,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,14512652966685734242,1d1426da1abef4c78b5a4a0b7040938187570fd73f6c1f719a5ec19c2580ad8d,"0,6","6,2",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,2436346155132372862,1d3bd9ac426e3d8c83bc655bf7026630828a30be998e46ad05575298a7caaf66,"4,1","6,6",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,358036687029813407,1d3caf01ed12c837341c1d12051f51c1f9956fb4a1068bfe4e09d5d907dfb077,"1,3","6,4",grid9-horizon45,9,14,45,SURVIVAL,0,45,2,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15610880262595033875,1d4126be5bb1c25752b28dd3b4c8c18cda9263d20f0f005196f3cf47c650dcbb,"3,5","6,3",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,5247097859095182945,1d48a40397a3467f4d460eed832e4d73ffd758387cc3e398f0910934fef42eec,"6,3","0,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,15670968856161505515,1d57e867ab529c54aeae2f0bd5c62371cb98045bbd7e52a5e2dd59d24114f736,"6,0","4,4",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,16272886660307058548,1d77aae5b1a94042dfa60439a3cf4057a2ed790c1615de63904bfae6ecfe7064,"0,3","6,2",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,10916846545696191496,1d813def5e9fe652b24cfc40299ba8e015c91d26aaf12a3ec7cce3aa2e46ded1,"3,1","6,0",grid7-quota22,7,22,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,15610880262595033875,1d8b1f76945957adc3c0ffa52ca16a84527def8fa4d70c70d6b3457f25ad8fb2,"6,0","3,7",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,14856065457030039218,1d8dcef348a46490f6344e0c7e425bb1fc4663d3f78766cc00dd0e974ab89f0a,"3,5","6,2",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,14856065457030039218,1dc43bb5a9267963e52ae0a9b6502cc90f09561f134b04534d66d2eb30597bdd,"7,3","3,8",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,6900942713815001321,1dfa2710e151fb3048bf38def3762151159befb4e446cbca79b126ba3a5a57dd,"3,3","0,0",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,9028700387621205434,1e02bde7ae6af80ed187c67d1c451b61d00f70c53dfb8097fd2bdcec3b936364,"1,8","5,0",grid9,9,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15981755180122153967,1e040ce7d221138647ffd1725982e845885acffed95bd1a0b33265996c42d417,"6,0","0,2",grid7,7,14,35,SURVIVAL,0,35,10,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,15890340081742839043,1e053b33b74a47fbdfae659ad9e0edc825967c6e678114e1f93f404315ca6098,"4,9","1,4",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,10999205876451370063,1e22741dd97b508dce2bfa2f048db853c94e8b5c1973226a785178521c8b507c,"0,2","6,6",grid7-quota22,7,22,35,SURVIVAL,0,35,3,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,8423549128812418912,1e39a5ca5e9c02ddb0b2255e4f98a8f8c646a1e87562e5804ce9a062e9eb9458,"2,6","2,4",grid7,7,14,35,CAPTURE,1,3,2,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,15141416308091426555,1e3cab50179532c4e6d857d3867ed2d4be0db561522e507032fba45e6463dd8d,"0,5","6,4",grid7-quota22,7,22,35,SURVIVAL,0,35,3,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,15683304635096165462,1e4f606023c308c8d6cdf11077d3a7c114d5fe76776df31cca034d2450db55f7,"2,7","4,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,7459480656892310933,1ec0c5ebd052e050eacd94a4892d2f9545b4ad409bed0047990108d7a50bdfca,"8,5","5,6",grid9,9,14,35,SURVIVAL,0,35,5,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,7250576846830131612,1ee7648bfde8bb2598ecb199ba428b6228eb8e9676baab8c288c28da10dd9d87,"4,3","3,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,17414075059470156493,1eeec7f75ecfcd1dccd95d80b015a19233e6b44d8ee3c6f2017bc4132a3323be,"0,0","4,1",grid9-horizon45,9,14,45,CAPTURE,1,7,4,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,1659696708785602588,1f4a7ee448d6a8498718c98b6243232ee3435e203685b1a09561cde022270845,"5,0","4,0",grid7-quota22,7,22,35,CAPTURE,1,4,3,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,14342069096841001370,1f63e0a5d9fe3f41ea20de64f25ce54e6223650912e29f753e3fe7c86e99cc0d,"8,3","2,10",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,2237896390146543214,1f79396a5b1870624520a688392c0f11e67605e06218195dfe836dffbe9d2514,"1,4","3,5",grid11,11,14,35,CAPTURE,1,2,1,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,2401294506762670637,1fa521918c51fdcdc8d2a7765a1f2b439d6c19ca823508d1ccb5cc1efee1233b,"4,0","0,0",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,2237896390146543214,1fa5725e1f36aa9d863833c2c817dc3d6588915e52670ca1f06ba7aa10ade497,"8,6","8,8",grid9,9,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,17531790898607809917,1fa89a62b2b8bd1a62e00f79e3a62655ea01c154bdbab44660abd75a9a8c49d6,"0,6","1,1",grid7,7,14,35,CAPTURE,1,6,4,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,12170687933005840397,1fab9f7490f574a740862bf5d246261bf59d60bb29fd3acec2ad2e10ad3a798d,"1,0","0,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,9187738737172682972,1fd506b033148803b48a0158238727473c50f6ef7a91b8c47b094564b1ac5536,"7,4","1,9",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,6548706108780859560,1fd553138f1c1e4d10914905830babfa88d2a99197a9b51e2a3953aeffec18a0,"0,5","1,5",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,15141416308091426555,2030c4ef136b547a76f6beaf7a8b8dda50c251bbbe18aa5f26dbdcf52e6ce39f,"8,2","6,7",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,10916846545696191496,2046dde2826eb5957e3111432f48e54e54867abde7394a35900049b522c44797,"3,1","6,0",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,2436346155132372862,20bfeaa52ef3e62dd78c00724ac438a95443143b9feb26fb5867d1b63775747a,"4,1","6,6",grid7-quota22,7,22,35,SURVIVAL,0,35,2,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,18079720189654477655,20d0e145e736bd669f67c52e8b5280fecb15aacb7589f4380a5605bab0bbf7f4,"5,2","5,3",grid7-quota22,7,22,35,CAPTURE,1,2,1,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,3082336597646513251,20ee7e9164b711c82ba00702ebe681aab01554c6bbff7deba577833479a90c32,"2,3","3,2",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,4699758742870073219,210a373c47ddbe28efd277c981c3d6e76201a84463d391d5b95f9141cd855500,"7,8","8,0",grid9,9,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,3980928862675076366,210b9cd895de11169ef133dfc61bce548cd63e564f1cf6f53abddfd25f59d883,"1,6","7,0",grid9-horizon45,9,14,45,SURVIVAL,0,45,3,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,17518366443751324709,2136ff14f3118e8175f9ff1ed8237836445f2199f7eef6b4f3a6d4cc7a4985d2,"1,5","4,4",grid7-quota22,7,22,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,8423549128812418912,21564b2e5c53496bcce18ba201000812a3d4274726d8a392a7b599939fb69aff,"2,6","2,4",grid7,7,14,35,CAPTURE,1,3,2,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,15610880262595033875,21914cc15adc4052b53d74f5e764443cc3b3e18dcfcd02334e37213f2c65b30e,"3,5","6,3",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,6812595032350771077,2193838a999b4cac720d11043a8d495eb11805779ee48544e143db64d0cd7bdb,"3,4","3,6",grid7,7,14,35,SURVIVAL,0,35,1,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,5247097859095182945,219a145ac94385070f87b20d8aaddc17c8f3697a654b48e79c34150ececb3b1c,"6,3","0,6",grid9,9,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,7109878983092234884,219fcdcd3f13b3c7de067a7ea21a7b7dec2b62ea38225c6ab74a99c8e2230b96,"6,6","6,1",grid9,9,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,13013043562567418088,21b3e249ab8c0cd153f46b4c5dfeb14cd59fe6e65154fa02ed6b691ba2e08bf7,"2,6","0,0",grid7-quota22,7,22,35,CAPTURE,1,5,2,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,2328949219399020792,21c12a9366c13c3360d0e3ae802c14c212214b8f584a3cb7e5c5c0c320dc1c73,"0,0","8,7",grid9,9,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,14342069096841001370,22581841e780d8f3bfc8579de38539194326ceacec94deff6abb31054b04bb76,"8,3","2,10",grid11,11,14,35,SURVIVAL,0,35,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,2328949219399020792,22669380ef9758c18adfbb27b25613a8b931782b8ace4f7c9b47b8125c49adc8,"0,0","8,7",grid9-horizon45,9,14,45,SURVIVAL,0,45,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,1064945087040862606,2269238778b347486c5f6c77a0bc48549ab1ae09c0c7d2a1a481e5f1d66402f4,"3,0","4,7",grid9-horizon45,9,14,45,SURVIVAL,0,45,1,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,2034576819780579742,226c187254b9f842d0edd13620190a9be8523f6999ffc3f6296dd911546a39ef,"2,2","5,5",grid9-horizon45,9,14,45,SURVIVAL,0,45,3,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,1111695869247148952,227649120bb2fae225c2af39d2147e3ccccf577d333ed361543c85f82bab5a6e,"2,3","4,1",grid7,7,14,35,CAPTURE,1,3,2,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15610880262595033875,2293a44e45f0a38864a660d20cbe593989e6870e68175a7902229b80cafb9ebb,"3,5","6,3",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,15610880262595033875,229594999daea8ee6e3ec9de467f59dcd47d456e389254b8a1346793e1a1d87c,"6,0","3,7",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,9792665746289289446,22ada960ba978a7fdde9c87e4b6514e00025d9047790d4cadd0b350cd7fb02f6,"1,1","5,6",grid9-horizon45,9,14,45,SURVIVAL,0,45,1,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,3082336597646513251,22b485c152aec7b9f7cfcbe7b6d6d8cffbf774b567fe024ec75287b7c883b3d8,"2,3","3,2",grid9,9,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,2034576819780579742,22b9c41f9b64efd60cb7e23b06b4820f08e7e5fd1f51a4f1dde4b9a04f0ee80d,"2,2","5,5",grid9,9,14,35,SURVIVAL,0,35,14,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,adversarial_corner,development,3082336597646513251,22d1ed533252e3ec33281bd7b749533ebcdc7fa255b17a81258ee362274c3b6e,"5,5","2,6",grid7,7,14,35,SURVIVAL,0,35,4,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,3791844465452363303,22e18582d8bba06a5991f4169f6c5639824c50b5ee92f24ef4eb684c786aa09b,"1,1","3,3",grid9-horizon45,9,14,45,CAPTURE,1,5,4,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,center_mobility,development,7250576846830131612,22f3eb02cdb34dd96171a74df0a1b183f736df093abfe6ce836fa2e2a2be8d76,"4,3","3,6",grid9,9,14,35,SURVIVAL,0,35,2,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,barrier_aware,development,16387733936783417831,233480b74568fb6ad8d15318304d2acc0a66a4f29133fb27863bb9970d9e9ae8,"1,2","2,2",grid7-quota22,7,22,35,CAPTURE,1,2,1,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,random_legal,development,15286638306117242565,233fc44a019a89898ca539bbf784418f4a21781935d20b8ecd3b657e69dd40cf,"6,2","3,7",grid9,9,14,35,SURVIVAL,0,35,1,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,pursuit,development,16387733936783417831,235c70129e6347286e3490b095b805b27ab4633de5c7a5b7e8ef88abc3d13502,"1,2","2,2",grid7,7,14,35,CAPTURE,1,2,1,20,5
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,evasive,development,15981755180122153967,236076148aa1b343089a20769b6b32ea5773d27217972c9be8bc15778dd2c752,"0,6","8,3",grid9-horizon45,9,14,45,SURVIVAL,0,45,0,5,10
research-2,police,79f49cde6f2edb5e0d6eb8d574601a71c160ac7e,C4-ablation,1cc0a20d40680874a337dd3f7f2e552924763e42f291066990cb0dc8385c2884,scent_aware,development,13911859661069420827,236555f3969c7c68bf09e2e20ae6cbb1a1312c190cb12f9097fe2be4733d6dce,"7,0","1,7",grid9,9,14,35,SURVIVAL,0,35,0,5,10
